source	target
CTCF	TAF2
CTCF	TAF3
CTCF	TAF4
CTCF	TAF4B
CTCF	TAF6
CTCF	TAF7
CTCF	TAF7L
CTCF	TAF8
CTCF	TAF9
CTCF	TAFA1
CTCF	TAFA2
CTCF	TAFA3
CTCF	TAFA4
CTCF	TAFA5
CTCF	TAGAP
CTCF	TAGLN3
CTCF	TAL2
CTCF	TALDO1
CTCF	TAMALIN
CTCF	TAMM41
CTCF	TANC1
CTCF	TANC2
CTCF	TANGO2
CTCF	TANGO6
CTCF	TANK
CTCF	TAOK1
CTCF	TAOK3
CTCF	TAP2
CTCF	TAPBP
CTCF	TAPT1
CTCF	TARBP1
CTCF	TARS1
CTCF	TARS3
CTCF	TAS1R1
CTCF	TAS1R2
CTCF	TAS2R14
CTCF	TAS2R16
CTCF	TAS2R40
CTCF	TAS2R7
CTCF	TASL
CTCF	TASOR
CTCF	TASOR2
CTCF	TASP1
CTCF	TAT
CTCF	TATDN1
CTCF	TATDN2
CTCF	TATDN3
CTCF	TAX1BP1
CTCF	TBC1D1
CTCF	TBC1D10B
CTCF	TBC1D10C
CTCF	TBC1D12
CTCF	TBC1D13
CTCF	TBC1D14
CTCF	TBC1D15
CTCF	TBC1D16
CTCF	TBC1D19
CTCF	TBC1D2
CTCF	TBC1D20
CTCF	TBC1D21
CTCF	TBC1D22A
CTCF	TBC1D22B
CTCF	TBC1D23
CTCF	TBC1D24
CTCF	TBC1D25
CTCF	TBC1D28
CTCF	TBC1D29P
CTCF	TBC1D2B
CTCF	TBC1D30
CTCF	TBC1D31
CTCF	TBC1D32
CTCF	TBC1D3B
CTCF	TBC1D3F
CTCF	TBC1D3G
CTCF	TBC1D4
CTCF	TBC1D5
CTCF	TBC1D7
CTCF	TBC1D8
CTCF	TBC1D8B
CTCF	TBC1D9
CTCF	TBC1D9B
CTCF	TBCA
CTCF	TBCB
CTCF	TBCD
CTCF	TBCK
CTCF	TBKBP1
CTCF	TBL1X
CTCF	TBL1XR1
CTCF	TBL1Y
CTCF	TBPL1
CTCF	TBPL2
CTCF	TBRG4
CTCF	TBX1
CTCF	TBX10
CTCF	TBX15
CTCF	TBX18
CTCF	TBX19
CTCF	TBX2
CTCF	TBX20
CTCF	TBX21
CTCF	TBX3
CTCF	TBX4
CTCF	TBX5
CTCF	TBX6
CTCF	TBXA2R
CTCF	TBXAS1
CTCF	TBXT
CTCF	TC2N
CTCF	TCAF1
CTCF	TCAF2
CTCF	TCAIM
CTCF	TCAP
CTCF	TCEA2
CTCF	TCEA3
CTCF	TCEAL1
CTCF	TCEAL2
CTCF	TCEAL6
CTCF	TCEAL7
CTCF	TCEAL8
CTCF	TCEANC
CTCF	TCEANC2
CTCF	TCERG1
CTCF	TCERG1L
CTCF	TCF12
CTCF	TCF15
CTCF	TCF19
CTCF	TCF20
CTCF	TCF21
CTCF	TCF23
CTCF	TCF25
CTCF	TCF3
CTCF	TCF4
CTCF	TCF7
CTCF	TCF7L1
CTCF	TCF7L2
CTCF	TCFL5
CTCF	TCHHL1
CTCF	TCHP
CTCF	TCIM
CTCF	TCL1A
CTCF	TCN1
CTCF	TCN2
CTCF	TCOF1
CTCF	TCP10L
CTCF	TCP11
CTCF	TCP11L1
CTCF	TCP11L2
CTCF	TCTA
CTCF	TCTN3
CTCF	TDP1
CTCF	TDRD10
CTCF	TDRD12
CTCF	TDRD3
CTCF	TDRD5
CTCF	TDRD7
CTCF	TDRD9
CTCF	TDRKH
CTCF	TDRP
CTCF	TEAD1
CTCF	TEAD4
CTCF	TEC
CTCF	TECPR1
CTCF	TECPR2
CTCF	TECR
CTCF	TECRL
CTCF	TECTA
CTCF	TEDC1
CTCF	TEDC2
CTCF	TEDDM1
CTCF	TEF
CTCF	TEK
CTCF	TEKT1
CTCF	TEKT2
CTCF	TEKT4
CTCF	TEKT5
CTCF	TELO2
CTCF	TENM1
CTCF	TENM2
CTCF	TENM3
CTCF	TENM4
CTCF	TENT4A
CTCF	TENT4B
CTCF	TENT5A
CTCF	TENT5B
CTCF	TENT5C
CTCF	TENT5D
CTCF	TEPSIN
CTCF	TERF1
CTCF	TERF2
CTCF	TERT
CTCF	TES
CTCF	TESC
CTCF	TESK1
CTCF	TESK2
CTCF	TESPA1
CTCF	TET1
CTCF	TET2
CTCF	TET3
CTCF	TEX10
CTCF	TEX101
CTCF	TEX11
CTCF	TEX13B
CTCF	TEX14
CTCF	TEX15
CTCF	TEX19
CTCF	TEX2
CTCF	TEX22
CTCF	TEX26
CTCF	TEX261
CTCF	TEX264
CTCF	TEX29
CTCF	TEX35
CTCF	TEX36
CTCF	TEX44
CTCF	TF
CTCF	TFAM
CTCF	TFAP2A
CTCF	TFAP2B
CTCF	TFAP2C
CTCF	TFAP2D
CTCF	TFAP2E
CTCF	TFAP4
CTCF	TFB1M
CTCF	TFB2M
CTCF	TFCP2L1
CTCF	TFDP1
CTCF	TFDP2
CTCF	TFDP3
CTCF	TFE3
CTCF	TFEB
CTCF	TFEC
CTCF	TFG
CTCF	TFIP11
CTCF	TFPI
CTCF	TFR2
CTCF	TFRC
CTCF	TG
CTCF	TGDS
CTCF	TGFA
CTCF	TGFB1
CTCF	TGFB1I1
CTCF	TGFB2
CTCF	TGFB3
CTCF	TGFBI
CTCF	TGFBR1
CTCF	TGFBR2
CTCF	TGFBR3
CTCF	TGFBRAP1
CTCF	TGIF1
CTCF	TGIF2
CTCF	TGIF2LX
CTCF	TGM2
CTCF	TGM3
CTCF	TGM4
CTCF	TGM5
CTCF	TGM6
CTCF	TGM7
CTCF	TGS1
CTCF	TH
CTCF	THADA
CTCF	THAP11
CTCF	THAP12
CTCF	THAP2
CTCF	THAP3
CTCF	THAP4
CTCF	THAP8
CTCF	THBD
CTCF	THBS1
CTCF	THBS2
CTCF	THBS3
CTCF	THBS4
CTCF	THEM4
CTCF	THEM6
CTCF	THEMIS
CTCF	THG1L
CTCF	THNSL1
CTCF	THNSL2
CTCF	THOC1
CTCF	THOC2
CTCF	THOC3
CTCF	THOC5
CTCF	THRA
CTCF	THRAP3
CTCF	THRB
CTCF	THSD1
CTCF	THSD4
CTCF	THSD7A
CTCF	THSD7B
CTCF	THUMPD1
CTCF	THUMPD2
CTCF	TIAL1
CTCF	TIAM1
CTCF	TIAM2
CTCF	TICAM1
CTCF	TICAM2
CTCF	TICRR
CTCF	TIE1
CTCF	TIFAB
CTCF	TIGAR
CTCF	TIGD3
CTCF	TIGD4
CTCF	TIGD5
CTCF	TIGIT
CTCF	TIMD4
CTCF	TIMM10
CTCF	TIMM17B
CTCF	TIMM21
CTCF	TIMM22
CTCF	TIMM23B
CTCF	TIMM29
CTCF	TIMM44
CTCF	TIMP2
CTCF	TIMP3
CTCF	TINAGL1
CTCF	TINCR
CTCF	TINF2
CTCF	TIPARP
CTCF	TIPRL
CTCF	TJAP1
CTCF	TJP1
CTCF	TJP2
CTCF	TJP3
CTCF	TK1
CTCF	TK2
CTCF	TKFC
CTCF	TKT
CTCF	TKTL1
CTCF	TLCD1
CTCF	TLCD3B
CTCF	TLCD4
CTCF	TLCD5
CTCF	TLDC2
CTCF	TLE1
CTCF	TLE2
CTCF	TLE3
CTCF	TLE4
CTCF	TLE5
CTCF	TLE6
CTCF	TLK1
CTCF	TLK2
CTCF	TLL1
CTCF	TLL2
CTCF	TLN1
CTCF	TLN2
CTCF	TLR1
CTCF	TLR10
CTCF	TLR3
CTCF	TLR4
CTCF	TLR5
CTCF	TLR6
CTCF	TLR7
CTCF	TLR8
CTCF	TLR9
CTCF	TLX1NB
CTCF	TLX3
CTCF	TM2D1
CTCF	TM2D3
CTCF	TM4SF1
CTCF	TM4SF18
CTCF	TM4SF19
CTCF	TM4SF20
CTCF	TM4SF4
CTCF	TM7SF2
CTCF	TM7SF3
CTCF	TM9SF2
CTCF	TM9SF3
CTCF	TM9SF4
CTCF	TMA16
CTCF	TMBIM1
CTCF	TMBIM4
CTCF	TMBIM6
CTCF	TMC1
CTCF	TMC3
CTCF	TMC4
CTCF	TMC5
CTCF	TMC6
CTCF	TMC7
CTCF	TMC8
CTCF	TMCC1
CTCF	TMCC2
CTCF	TMCC3
CTCF	TMCO1
CTCF	TMCO3
CTCF	TMCO4
CTCF	TMCO5A
CTCF	TMCO5B
CTCF	TMED1
CTCF	TMED10
CTCF	TMED2
CTCF	TMED3
CTCF	TMED4
CTCF	TMED5
CTCF	TMED7
CTCF	TMEFF1
CTCF	TMEFF2
CTCF	TMEM100
CTCF	TMEM102
CTCF	TMEM104
CTCF	TMEM105
CTCF	TMEM106A
CTCF	TMEM106B
CTCF	TMEM106C
CTCF	TMEM108
CTCF	TMEM11
CTCF	TMEM114
CTCF	TMEM115
CTCF	TMEM116
CTCF	TMEM117
CTCF	TMEM120A
CTCF	TMEM120B
CTCF	TMEM121
CTCF	TMEM121B
CTCF	TMEM123
CTCF	TMEM127
CTCF	TMEM128
CTCF	TMEM130
CTCF	TMEM131
CTCF	TMEM131L
CTCF	TMEM132B
CTCF	TMEM132C
CTCF	TMEM132D
CTCF	TMEM132E
CTCF	TMEM134
CTCF	TMEM135
CTCF	TMEM140
CTCF	TMEM141
CTCF	TMEM143
CTCF	TMEM144
CTCF	TMEM145
CTCF	TMEM14A
CTCF	TMEM150A
CTCF	TMEM150C
CTCF	TMEM151B
CTCF	TMEM154
CTCF	TMEM158
CTCF	TMEM161A
CTCF	TMEM161B
CTCF	TMEM163
CTCF	TMEM164
CTCF	TMEM167B
CTCF	TMEM17
CTCF	TMEM170A
CTCF	TMEM170B
CTCF	TMEM171
CTCF	TMEM174
CTCF	TMEM175
CTCF	TMEM176B
CTCF	TMEM177
CTCF	TMEM178A
CTCF	TMEM179
CTCF	TMEM179B
CTCF	TMEM18
CTCF	TMEM181
CTCF	TMEM182
CTCF	TMEM183A
CTCF	TMEM184A
CTCF	TMEM184B
CTCF	TMEM184C
CTCF	TMEM185B
CTCF	TMEM186
CTCF	TMEM19
CTCF	TMEM192
CTCF	TMEM196
CTCF	TMEM200A
CTCF	TMEM200B
CTCF	TMEM200C
CTCF	TMEM201
CTCF	TMEM204
CTCF	TMEM205
CTCF	TMEM207
CTCF	TMEM209
CTCF	TMEM212
CTCF	TMEM216
CTCF	TMEM217
CTCF	TMEM218
CTCF	TMEM219
CTCF	TMEM220
CTCF	TMEM221
CTCF	TMEM222
CTCF	TMEM223
CTCF	TMEM229A
CTCF	TMEM229B
CTCF	TMEM230
CTCF	TMEM231
CTCF	TMEM232
CTCF	TMEM233
CTCF	TMEM234
CTCF	TMEM241
CTCF	TMEM242
CTCF	TMEM243
CTCF	TMEM244
CTCF	TMEM245
CTCF	TMEM25
CTCF	TMEM250
CTCF	TMEM252
CTCF	TMEM253
CTCF	TMEM255A
CTCF	TMEM255B
CTCF	TMEM26
CTCF	TMEM260
CTCF	TMEM263
CTCF	TMEM266
CTCF	TMEM267
CTCF	TMEM268
CTCF	TMEM270
CTCF	TMEM272
CTCF	TMEM273
CTCF	TMEM30A
CTCF	TMEM30B
CTCF	TMEM31
CTCF	TMEM33
CTCF	TMEM37
CTCF	TMEM38B
CTCF	TMEM39B
CTCF	TMEM40
CTCF	TMEM44
CTCF	TMEM45A
CTCF	TMEM45B
CTCF	TMEM47
CTCF	TMEM50A
CTCF	TMEM50B
CTCF	TMEM51
CTCF	TMEM52
CTCF	TMEM52B
CTCF	TMEM53
CTCF	TMEM61
CTCF	TMEM62
CTCF	TMEM63A
CTCF	TMEM63B
CTCF	TMEM63C
CTCF	TMEM64
CTCF	TMEM65
CTCF	TMEM67
CTCF	TMEM71
CTCF	TMEM72
CTCF	TMEM74
CTCF	TMEM74B
CTCF	TMEM78
CTCF	TMEM80
CTCF	TMEM86A
CTCF	TMEM87B
CTCF	TMEM8B
CTCF	TMEM9
CTCF	TMEM91
CTCF	TMEM92
CTCF	TMEM94
CTCF	TMEM95
CTCF	TMEM97
CTCF	TMEM98
CTCF	TMEM9B
CTCF	TMF1
CTCF	TMIE
CTCF	TMIGD1
CTCF	TMIGD2
CTCF	TMLHE
CTCF	TMOD1
CTCF	TMOD2
CTCF	TMOD3
CTCF	TMPO
CTCF	TMPRSS11A
CTCF	TMPRSS11B
CTCF	TMPRSS11D
CTCF	TMPRSS13
CTCF	TMPRSS15
CTCF	TMPRSS2
CTCF	TMPRSS3
CTCF	TMPRSS4
CTCF	TMPRSS5
CTCF	TMPRSS6
CTCF	TMPRSS7
CTCF	TMPRSS9
CTCF	TMSB15A
CTCF	TMSB4X
CTCF	TMSB4Y
CTCF	TMTC1
CTCF	TMTC2
CTCF	TMTC4
CTCF	TMX1
CTCF	TMX3
CTCF	TMX4
CTCF	TNC
CTCF	TNFAIP2
CTCF	TNFAIP3
CTCF	TNFAIP8
CTCF	TNFAIP8L1
CTCF	TNFAIP8L2
CTCF	TNFAIP8L3
CTCF	TNFRSF10A
CTCF	TNFRSF10C
CTCF	TNFRSF10D
CTCF	TNFRSF11A
CTCF	TNFRSF12A
CTCF	TNFRSF13B
CTCF	TNFRSF13C
CTCF	TNFRSF14
CTCF	TNFRSF17
CTCF	TNFRSF18
CTCF	TNFRSF19
CTCF	TNFRSF1A
CTCF	TNFRSF1B
CTCF	TNFRSF21
CTCF	TNFRSF25
CTCF	TNFRSF8
CTCF	TNFRSF9
CTCF	TNFSF10
CTCF	TNFSF11
CTCF	TNFSF13
CTCF	TNFSF13B
CTCF	TNFSF14
CTCF	TNFSF15
CTCF	TNFSF4
CTCF	TNFSF8
CTCF	TNFSF9
CTCF	TNIK
CTCF	TNIP1
CTCF	TNIP2
CTCF	TNIP3
CTCF	TNK1
CTCF	TNK2
CTCF	TNKS
CTCF	TNKS1BP1
CTCF	TNKS2
CTCF	TNMD
CTCF	TNN
CTCF	TNNC1
CTCF	TNNC2
CTCF	TNNI1
CTCF	TNNI2
CTCF	TNNT1
CTCF	TNNT2
CTCF	TNNT3
CTCF	TNP1
CTCF	TNPO1
CTCF	TNPO2
CTCF	TNR
CTCF	TNRC18
CTCF	TNRC6A
CTCF	TNRC6B
CTCF	TNRC6C
CTCF	TNS1
CTCF	TNS2
CTCF	TNS3
CTCF	TNS4
CTCF	TNXB
CTCF	TOB1
CTCF	TOGARAM2
CTCF	TOLLIP
CTCF	TOM1
CTCF	TOM1L1
CTCF	TOM1L2
CTCF	TOMM20
CTCF	TOMM20L
CTCF	TOMM22
CTCF	TOMM34
CTCF	TOMM40
CTCF	TOMM40L
CTCF	TOMM5
CTCF	TOMM7
CTCF	TONSL
CTCF	TOP1
CTCF	TOP1MT
CTCF	TOP2A
CTCF	TOP2B
CTCF	TOP3B
CTCF	TOPAZ1
CTCF	TOR1AIP2
CTCF	TOR1B
CTCF	TOR2A
CTCF	TOR4A
CTCF	TOX
CTCF	TOX2
CTCF	TOX3
CTCF	TOX4
CTCF	TP53
CTCF	TP53AIP1
CTCF	TP53BP1
CTCF	TP53BP2
CTCF	TP53I11
CTCF	TP53I13
CTCF	TP53I3
CTCF	TP53INP1
CTCF	TP53INP2
CTCF	TP53RK
CTCF	TP53TG3
CTCF	TP63
CTCF	TP73
CTCF	TPBG
CTCF	TPCN2
CTCF	TPD52
CTCF	TPD52L1
CTCF	TPD52L2
CTCF	TPD52L3
CTCF	TPGS1
CTCF	TPGS2
CTCF	TPH2
CTCF	TPI1
CTCF	TPK1
CTCF	TPM1
CTCF	TPM3
CTCF	TPM4
CTCF	TPO
CTCF	TPP1
CTCF	TPP2
CTCF	TPPP
CTCF	TPR
CTCF	TPRA1
CTCF	TPRG1
CTCF	TPRG1L
CTCF	TPRKB
CTCF	TPRN
CTCF	TPRX1
CTCF	TPST1
CTCF	TPT1
CTCF	TPTE2
CTCF	TPX2
CTCF	TRA2A
CTCF	TRA2B
CTCF	TRABD2A
CTCF	TRAC
CTCF	TRADD
CTCF	TRAF1
CTCF	TRAF2
CTCF	TRAF3
CTCF	TRAF3IP1
CTCF	TRAF3IP2
CTCF	TRAF3IP3
CTCF	TRAF4
CTCF	TRAF5
CTCF	TRAF6
CTCF	TRAIP
CTCF	TRAK1
CTCF	TRAM1
CTCF	TRAM1L1
CTCF	TRAM2
CTCF	TRANK1
CTCF	TRAP1
CTCF	TRAPPC10
CTCF	TRAPPC11
CTCF	TRAPPC12
CTCF	TRAPPC13
CTCF	TRAPPC2L
CTCF	TRAPPC3
CTCF	TRAPPC5
CTCF	TRAPPC6A
CTCF	TRAPPC8
CTCF	TRAPPC9
CTCF	TRARG1
CTCF	TRAT1
CTCF	TRAV10
CTCF	TRAV12-2
CTCF	TRAV13-1
CTCF	TRAV13-2
CTCF	TRAV2
CTCF	TRAV3
CTCF	TRAV5
CTCF	TRAV6
CTCF	TRAV8-1
CTCF	TRAV8-2
CTCF	TRAV8-3
CTCF	TRAV8-4
CTCF	TRBC2
CTCF	TRBV10-1
CTCF	TRBV10-2
CTCF	TRBV10-3
CTCF	TRBV11-1
CTCF	TRBV11-2
CTCF	TRBV11-3
CTCF	TRBV12-3
CTCF	TRBV12-4
CTCF	TRBV12-5
CTCF	TRBV13
CTCF	TRBV14
CTCF	TRBV16
CTCF	TRBV17
CTCF	TRBV18
CTCF	TRBV19
CTCF	TRBV2
CTCF	TRBV20-1
CTCF	TRBV24-1
CTCF	TRBV25-1
CTCF	TRBV29-1
CTCF	TRBV30
CTCF	TRBV4-2
CTCF	TRBV5-1
CTCF	TRDN
CTCF	TREH
CTCF	TREM1
CTCF	TREML2
CTCF	TRERF1
CTCF	TREX2
CTCF	TRGV1
CTCF	TRGV11
CTCF	TRGV2
CTCF	TRGV3
CTCF	TRGV4
CTCF	TRGV5
CTCF	TRGV8
CTCF	TRGV9
CTCF	TRH
CTCF	TRHDE
CTCF	TRIB1
CTCF	TRIB2
CTCF	TRIB3
CTCF	TRIL
CTCF	TRIM11
CTCF	TRIM13
CTCF	TRIM14
CTCF	TRIM15
CTCF	TRIM16L
CTCF	TRIM17
CTCF	TRIM2
CTCF	TRIM22
CTCF	TRIM24
CTCF	TRIM25
CTCF	TRIM26
CTCF	TRIM29
CTCF	TRIM3
CTCF	TRIM31
CTCF	TRIM33
CTCF	TRIM36
CTCF	TRIM37
CTCF	TRIM38
CTCF	TRIM4
CTCF	TRIM41
CTCF	TRIM42
CTCF	TRIM44
CTCF	TRIM45
CTCF	TRIM46
CTCF	TRIM47
CTCF	TRIM5
CTCF	TRIM50
CTCF	TRIM52
CTCF	TRIM54
CTCF	TRIM55
CTCF	TRIM56
CTCF	TRIM58
CTCF	TRIM59
CTCF	TRIM60
CTCF	TRIM62
CTCF	TRIM65
CTCF	TRIM66
CTCF	TRIM67
CTCF	TRIM68
CTCF	TRIM69
CTCF	TRIM7
CTCF	TRIM71
CTCF	TRIM8
CTCF	TRIM9
CTCF	TRIML1
CTCF	TRIO
CTCF	TRIOBP
CTCF	TRIP11
CTCF	TRIP12
CTCF	TRIP13
CTCF	TRIP4
CTCF	TRIQK
CTCF	TRIR
CTCF	TRIT1
CTCF	TRMO
CTCF	TRMT1
CTCF	TRMT10A
CTCF	TRMT11
CTCF	TRMT112
CTCF	TRMT12
CTCF	TRMT6
CTCF	TRMT61A
CTCF	TRMU
CTCF	TRNP1
CTCF	TRO
CTCF	TROAP
CTCF	TRPA1
CTCF	TRPC1
CTCF	TRPC3
CTCF	TRPC4
CTCF	TRPC4AP
CTCF	TRPC5
CTCF	TRPC6
CTCF	TRPC7
CTCF	TRPM1
CTCF	TRPM2
CTCF	TRPM3
CTCF	TRPM4
CTCF	TRPM5
CTCF	TRPM6
CTCF	TRPM7
CTCF	TRPM8
CTCF	TRPS1
CTCF	TRPV1
CTCF	TRPV2
CTCF	TRPV3
CTCF	TRPV4
CTCF	TRPV5
CTCF	TRPV6
CTCF	TRRAP
CTCF	TRUB1
CTCF	TSBP1
CTCF	TSC1
CTCF	TSC2
CTCF	TSC22D1
CTCF	TSC22D2
CTCF	TSC22D3
CTCF	TSC22D4
CTCF	TSEN15
CTCF	TSEN2
CTCF	TSEN54
CTCF	TSFM
CTCF	TSGA10
CTCF	TSGA10IP
CTCF	TSGA13
CTCF	TSHR
CTCF	TSHZ1
CTCF	TSHZ2
CTCF	TSHZ3
CTCF	TSKS
CTCF	TSKU
CTCF	TSLP
CTCF	TSN
CTCF	TSNARE1
CTCF	TSNAX
CTCF	TSNAXIP1
CTCF	TSPAN1
CTCF	TSPAN11
CTCF	TSPAN12
CTCF	TSPAN14
CTCF	TSPAN15
CTCF	TSPAN16
CTCF	TSPAN17
CTCF	TSPAN18
CTCF	TSPAN19
CTCF	TSPAN2
CTCF	TSPAN3
CTCF	TSPAN31
CTCF	TSPAN32
CTCF	TSPAN33
CTCF	TSPAN4
CTCF	TSPAN5
CTCF	TSPAN6
CTCF	TSPAN7
CTCF	TSPAN8
CTCF	TSPAN9
CTCF	TSPEAR
CTCF	TSPO
CTCF	TSPOAP1
CTCF	TSPYL2
CTCF	TSPYL5
CTCF	TSPYL6
CTCF	TSR1
CTCF	TSR2
CTCF	TSSC4
CTCF	TSSK3
CTCF	TSSK6
CTCF	TSTD2
CTCF	TTBK1
CTCF	TTBK2
CTCF	TTC1
CTCF	TTC12
CTCF	TTC13
CTCF	TTC17
CTCF	TTC19
CTCF	TTC21A
CTCF	TTC21B
CTCF	TTC22
CTCF	TTC23
CTCF	TTC23L
CTCF	TTC24
CTCF	TTC27
CTCF	TTC28
CTCF	TTC29
CTCF	TTC3
CTCF	TTC31
CTCF	TTC32
CTCF	TTC33
CTCF	TTC34
CTCF	TTC39A
CTCF	TTC39B
CTCF	TTC39C
CTCF	TTC5
CTCF	TTC6
CTCF	TTC7A
CTCF	TTC7B
CTCF	TTC8
CTCF	TTC9
CTCF	TTC9B
CTCF	TTF2
CTCF	TTI1
CTCF	TTI2
CTCF	TTK
CTCF	TTL
CTCF	TTLL1
CTCF	TTLL10
CTCF	TTLL11
CTCF	TTLL12
CTCF	TTLL2
CTCF	TTLL3
CTCF	TTLL4
CTCF	TTLL5
CTCF	TTLL6
CTCF	TTLL7
CTCF	TTLL8
CTCF	TTLL9
CTCF	TTN
CTCF	TTPA
CTCF	TTPAL
CTCF	TTR
CTCF	TTTY12
CTCF	TTYH1
CTCF	TTYH3
CTCF	TUB
CTCF	TUBA1B
CTCF	TUBA1C
CTCF	TUBA4A
CTCF	TUBA8
CTCF	TUBAL3
CTCF	TUBB
CTCF	TUBB2A
CTCF	TUBB2B
CTCF	TUBB3
CTCF	TUBB4A
CTCF	TUBB4B
CTCF	TUBD1
CTCF	TUBE1
CTCF	TUBG1
CTCF	TUBGCP2
CTCF	TUBGCP3
CTCF	TUBGCP4
CTCF	TUBGCP5
CTCF	TUBGCP6
CTCF	TUFM
CTCF	TUFT1
CTCF	TULP1
CTCF	TULP3
CTCF	TULP4
CTCF	TUSC1
CTCF	TUSC2
CTCF	TUSC3
CTCF	TUT4
CTCF	TUT7
CTCF	TVP23B
CTCF	TVP23C
CTCF	TWF1
CTCF	TWF2
CTCF	TWIST1
CTCF	TWIST2
CTCF	TWNK
CTCF	TWSG1
CTCF	TXK
CTCF	TXLNA
CTCF	TXLNB
CTCF	TXLNG
CTCF	TXN2
CTCF	TXNDC11
CTCF	TXNDC12
CTCF	TXNDC16
CTCF	TXNDC5
CTCF	TXNDC8
CTCF	TXNIP
CTCF	TXNL1
CTCF	TXNL4A
CTCF	TXNRD1
CTCF	TXNRD2
CTCF	TXNRD3
CTCF	TYMP
CTCF	TYMS
CTCF	TYRO3
CTCF	TYRP1
CTCF	TYSND1
CTCF	TYW1
CTCF	TYW1B
CTCF	TYW3
CTCF	U2AF1L4
CTCF	U2AF2
CTCF	U2SURP
CTCF	UACA
CTCF	UAP1
CTCF	UBA1
CTCF	UBA2
CTCF	UBA5
CTCF	UBA52
CTCF	UBA6
CTCF	UBAC1
CTCF	UBAC2
CTCF	UBALD1
CTCF	UBAP1
CTCF	UBAP2
CTCF	UBAP2L
CTCF	UBASH3A
CTCF	UBASH3B
CTCF	UBB
CTCF	UBC
CTCF	UBE2A
CTCF	UBE2D1
CTCF	UBE2D2
CTCF	UBE2D3
CTCF	UBE2E1
CTCF	UBE2E2
CTCF	UBE2E3
CTCF	UBE2F
CTCF	UBE2G1
CTCF	UBE2G2
CTCF	UBE2H
CTCF	UBE2I
CTCF	UBE2J2
CTCF	UBE2K
CTCF	UBE2L3
CTCF	UBE2L5
CTCF	UBE2L6
CTCF	UBE2N
CTCF	UBE2O
CTCF	UBE2Q1
CTCF	UBE2Q2
CTCF	UBE2QL1
CTCF	UBE2R2
CTCF	UBE2S
CTCF	UBE2U
CTCF	UBE2V1
CTCF	UBE2V2
CTCF	UBE2W
CTCF	UBE2Z
CTCF	UBE3A
CTCF	UBE3B
CTCF	UBE3C
CTCF	UBE3D
CTCF	UBE4B
CTCF	UBFD1
CTCF	UBIAD1
CTCF	UBL3
CTCF	UBL4B
CTCF	UBL7
CTCF	UBLCP1
CTCF	UBOX5
CTCF	UBQLN1
CTCF	UBQLN3
CTCF	UBQLN4
CTCF	UBR2
CTCF	UBR3
CTCF	UBR4
CTCF	UBR5
CTCF	UBR7
CTCF	UBTD1
CTCF	UBTD2
CTCF	UBTF
CTCF	UBXN1
CTCF	UBXN10
CTCF	UBXN11
CTCF	UBXN2A
CTCF	UBXN2B
CTCF	UBXN4
CTCF	UBXN7
CTCF	UBXN8
CTCF	UCHL1
CTCF	UCHL3
CTCF	UCHL5
CTCF	UCK1
CTCF	UCK2
CTCF	UCKL1
CTCF	UEVLD
CTCF	UFD1
CTCF	UFL1
CTCF	UFM1
CTCF	UGCG
CTCF	UGGT1
CTCF	UGGT2
CTCF	UGP2
CTCF	UGT1A10
CTCF	UGT1A6
CTCF	UGT1A9
CTCF	UGT2A1
CTCF	UGT2A3
CTCF	UGT2B11
CTCF	UGT2B28
CTCF	UGT2B4
CTCF	UGT2B7
CTCF	UGT3A1
CTCF	UGT3A2
CTCF	UGT8
CTCF	UHMK1
CTCF	UHRF1
CTCF	UIMC1
CTCF	ULBP1
CTCF	ULBP2
CTCF	ULBP3
CTCF	ULK1
CTCF	ULK2
CTCF	ULK3
CTCF	ULK4
CTCF	UMOD
CTCF	UMODL1
CTCF	UMODL1-AS1
CTCF	UNC119
CTCF	UNC119B
CTCF	UNC13A
CTCF	UNC13B
CTCF	UNC13C
CTCF	UNC13D
CTCF	UNC45A
CTCF	UNC45B
CTCF	UNC5A
CTCF	UNC5B
CTCF	UNC5C
CTCF	UNC5CL
CTCF	UNC5D
CTCF	UNC79
CTCF	UNC80
CTCF	UNC93A
CTCF	UNC93B1
CTCF	UNCX
CTCF	UNG
CTCF	UNK
CTCF	UNKL
CTCF	UPB1
CTCF	UPF1
CTCF	UPF2
CTCF	UPK2
CTCF	UPK3A
CTCF	UPK3B
CTCF	UPP1
CTCF	UPP2
CTCF	UQCC1
CTCF	UQCC2
CTCF	UQCR10
CTCF	UQCR11
CTCF	UQCRB
CTCF	UQCRC1
CTCF	UQCRC2
CTCF	UQCRFS1
CTCF	URB1
CTCF	URB1-AS1
CTCF	URB2
CTCF	URI1
CTCF	UROC1
CTCF	UROD
CTCF	USB1
CTCF	USF1
CTCF	USF2
CTCF	USH1C
CTCF	USH1G
CTCF	USH2A
CTCF	USHBP1
CTCF	USP1
CTCF	USP10
CTCF	USP12
CTCF	USP13
CTCF	USP14
CTCF	USP15
CTCF	USP18
CTCF	USP2
CTCF	USP20
CTCF	USP21
CTCF	USP22
CTCF	USP24
CTCF	USP25
CTCF	USP26
CTCF	USP27X
CTCF	USP28
CTCF	USP29
CTCF	USP3
CTCF	USP31
CTCF	USP32
CTCF	USP33
CTCF	USP34
CTCF	USP36
CTCF	USP37
CTCF	USP38
CTCF	USP39
CTCF	USP4
CTCF	USP42
CTCF	USP43
CTCF	USP44
CTCF	USP45
